day,variable_0,variable_1,prop_infected
94,0.8500000000000003,0.13,0.0024817365191437835
95,0.8500000000000003,0.13,0.0022700715724638634
96,0.8500000000000003,0.13,0.002076240809794525
97,0.8500000000000003,0.13,0.0018987782667101178
98,0.8500000000000003,0.13,0.0017363322193454244
99,0.8500000000000003,0.13,0.0015876573787538583
100,0.8500000000000003,0.13,0.0014516074162649615
1,0.9000000000000004,0.13,0.001
2,0.9000000000000004,0.13,0.00105974
3,0.9000000000000004,0.13,0.0011364453662917997
4,0.9000000000000004,0.13,0.0012319881417460021
5,0.9000000000000004,0.13,0.0013485658944184212
6,0.9000000000000004,0.13,0.00148874060799585
7,0.9000000000000004,0.13,0.0016554819227757136
8,0.9000000000000004,0.13,0.0018522147344600696
9,0.9000000000000004,0.13,0.0020828709743740004
10,0.9000000000000004,0.13,0.002351945131610564
11,0.9000000000000004,0.13,0.002664552711359026
12,0.9000000000000004,0.13,0.0030264903257219335
13,0.9000000000000004,0.13,0.0034442954502285337
14,0.9000000000000004,0.13,0.003925303013387009
15,0.9000000000000004,0.13,0.0044776948780542725
16,0.9000000000000004,0.13,0.005110536883608275
17,0.9000000000000004,0.13,0.005833796416218037
18,0.9000000000000004,0.13,0.006658331448488213
19,0.9000000000000004,0.13,0.007595839660818929
20,0.9000000000000004,0.13,0.00865875370241939
21,0.9000000000000004,0.13,0.009860066033274916
22,0.9000000000000004,0.13,0.011213064395617445
23,0.9000000000000004,0.13,0.012730957245650855
24,0.9000000000000004,0.13,0.014426368089933502
25,0.9000000000000004,0.13,0.01631067950419396
26,0.9000000000000004,0.13,0.018393212776724174
27,0.9000000000000004,0.13,0.02068023887385325
28,0.9000000000000004,0.13,0.023173832002365335
29,0.9000000000000004,0.13,0.025870599326298243
30,0.9000000000000004,0.13,0.02876034943842653
31,0.9000000000000004,0.13,0.03182479659992107
32,0.9000000000000004,0.13,0.03503643406300299
33,0.9000000000000004,0.13,0.038357741948405015
34,0.9000000000000004,0.13,0.04174091464375002
35,0.9000000000000004,0.13,0.0451282894854414
36,0.9000000000000004,0.13,0.04845362317824296
37,0.9000000000000004,0.13,0.051644289449569614
38,0.9000000000000004,0.13,0.054624362794283
39,0.9000000000000004,0.13,0.05731842103530553
40,0.9000000000000004,0.13,0.05965576636017156
41,0.9000000000000004,0.13,0.06157465969446138
42,0.9000000000000004,0.13,0.0630261151327437
43,0.9000000000000004,0.13,0.0639768280660987
44,0.9000000000000004,0.13,0.0644109136103827
45,0.9000000000000004,0.13,0.06433029235309043
46,0.9000000000000004,0.13,0.06375374474474396
47,0.9000000000000004,0.13,0.0627148251167891
48,0.9000000000000004,0.13,0.06125894912620134
49,0.9000000000000004,0.13,0.05944002689039962
50,0.9000000000000004,0.13,0.057317007874433584
51,0.9000000000000004,0.13,0.054950646442060845
52,0.9000000000000004,0.13,0.05240071003214515
53,0.9000000000000004,0.13,0.04972375678084203
54,0.9000000000000004,0.13,0.046971523098361986
55,0.9000000000000004,0.13,0.04418989442018711
56,0.9000000000000004,0.13,0.04141838766843975
57,0.9000000000000004,0.13,0.038690050525068076
58,0.9000000000000004,0.13,0.036031676256054156
59,0.9000000000000004,0.13,0.03346423837795387
60,0.9000000000000004,0.13,0.031003462052952457
61,0.9000000000000004,0.13,0.028660464812966725
62,0.9000000000000004,0.13,0.02644241527217383
63,0.9000000000000004,0.13,0.024353173177976143
64,0.9000000000000004,0.13,0.022393886602757682
65,0.9000000000000004,0.13,0.020563532016115778
66,0.9000000000000004,0.13,0.018859390494236697
67,0.9000000000000004,0.13,0.017277458714155636
68,0.9000000000000004,0.13,0.015812797020768064
69,0.9000000000000004,0.13,0.014459819124472134
70,0.9000000000000004,0.13,0.013212529232679623
71,0.9000000000000004,0.13,0.01206471293079759
72,0.9000000000000004,0.13,0.011010088141303803
73,0.9000000000000004,0.13,0.010042422182575804
74,0.9000000000000004,0.13,0.009155620454727686
75,0.9000000000000004,0.13,0.008343791692210546
76,0.9000000000000004,0.13,0.007601294106831272
77,0.9000000000000004,0.13,0.006922766142090504
78,0.9000000000000004,0.13,0.006303144995810009
79,0.9000000000000004,0.13,0.0057376755567219535
80,0.9000000000000004,0.13,0.00522191194785437
81,0.9000000000000004,0.13,0.004751713475755396
82,0.9000000000000004,0.13,0.00432323644718492
83,0.9000000000000004,0.13,0.003932923029342252
84,0.9000000000000004,0.13,0.0035774880905702234
85,0.9000000000000004,0.13,0.0032539047600923764
86,0.9000000000000004,0.13,0.0029593892821468465
87,0.9000000000000004,0.13,0.0026913856066930752
88,0.9000000000000004,0.13,0.0024475500509920684
89,0.9000000000000004,0.13,0.0022257362796439537
90,0.9000000000000004,0.13,0.002023980781495338
91,0.9000000000000004,0.13,0.001840488967103828
92,0.9000000000000004,0.13,0.0016736219675382588
93,0.9000000000000004,0.13,0.0015218841819898553
94,0.9000000000000004,0.13,0.0013839115961280818
95,0.9000000000000004,0.13,0.0012584608738280896
96,0.9000000000000004,0.13,0.0011443992105672558
97,0.9000000000000004,0.13,0.0010406949264070006
98,0.9000000000000004,0.13,0.0009464087692045391
99,0.9000000000000004,0.13,0.0008606858938579169
100,0.9000000000000004,0.13,0.000782748480428475
1,0.9500000000000004,0.13,0.001
2,0.9500000000000004,0.13,0.00105974
3,0.9500000000000004,0.13,0.0011381311109385209
4,0.9500000000000004,0.13,0.0012376488526548344
5,0.9500000000000004,0.13,0.0013612199410620272
6,0.9500000000000004,0.13,0.0015122871903127996
7,0.9500000000000004,0.13,0.001694882697071012
8,0.9500000000000004,0.13,0.0019137096047628231
9,0.9500000000000004,0.13,0.002174232424550916
10,0.9500000000000004,0.13,0.0024827753961074433
11,0.9500000000000004,0.13,0.002846627644026029
12,0.9500000000000004,0.13,0.003274152848420176
13,0.9500000000000004,0.13,0.003774899707895032
14,0.9500000000000004,0.13,0.0043597075210686275
15,0.9500000000000004,0.13,0.005040798629688728
16,0.9500000000000004,0.13,0.005831846132840789
17,0.9500000000000004,0.13,0.006748001099790672
18,0.9500000000000004,0.13,0.0078058584382183025
19,0.9500000000000004,0.13,0.009023334689366383
20,0.9500000000000004,0.13,0.010419424595605816
21,0.9500000000000004,0.13,0.012013796907643625
22,0.9500000000000004,0.13,0.013826184616022951
23,0.9500000000000004,0.13,0.01587552226981786
24,0.9500000000000004,0.13,0.018178785698403845
25,0.9500000000000004,0.13,0.020749500472504998
26,0.9500000000000004,0.13,0.023595908606665317
27,0.9500000000000004,0.13,0.02671882210030454
28,0.9500000000000004,0.13,0.03010924958447426
29,0.9500000000000004,0.13,0.03374595828938216
30,0.9500000000000004,0.13,0.037593222191545546
31,0.9500000000000004,0.13,0.04159909534248971
32,0.9500000000000004,0.13,0.04569461502847488
33,0.9500000000000004,0.13,0.04979435337465269
34,0.9500000000000004,0.13,0.05379866791306477
35,0.9500000000000004,0.13,0.05759783078914428
36,0.9500000000000004,0.13,0.06107794528860187
37,0.9500000000000004,0.13,0.06412822404576989
38,0.9500000000000004,0.13,0.06664887738220716
39,0.9500000000000004,0.13,0.06855863411628585
40,0.9500000000000004,0.13,0.06980087191295846
41,0.9500000000000004,0.13,0.07034750646096355
42,0.9500000000000004,0.13,0.07020014953734424
43,0.9500000000000004,0.13,0.06938850574395428
44,0.9500000000000004,0.13,0.06796641746564247
45,0.9500000000000004,0.13,0.06600628248017427
46,0.9500000000000004,0.13,0.06359270207902128
47,0.9500000000000004,0.13,0.06081617225352797
48,0.9500000000000004,0.13,0.05776745530468591
49,0.9500000000000004,0.13,0.054533032853405834
50,0.9500000000000004,0.13,0.05119180687795308
51,0.9500000000000004,0.13,0.047813025542055486
52,0.9500000000000004,0.13,0.04445528345518343
53,0.9500000000000004,0.13,0.041166380523266925
54,0.9500000000000004,0.13,0.037983807315494486
55,0.9500000000000004,0.13,0.03493564164579497
56,0.9500000000000004,0.13,0.032041675730901206
57,0.9500000000000004,0.13,0.02931463425282825
58,0.9500000000000004,0.13,0.02676138335545929
59,0.9500000000000004,0.13,0.024384064935519017
60,0.9500000000000004,0.13,0.022181117952539894
61,0.9500000000000004,0.13,0.020148168865788584
62,0.9500000000000004,0.13,0.018278787535871865
63,0.9500000000000004,0.13,0.01656511416762302
64,0.9500000000000004,0.13,0.014998368310912944
65,0.9500000000000004,0.13,0.013569253639751056
66,0.9500000000000004,0.13,0.01226827306752171
67,0.9500000000000004,0.13,0.011085968397883984
68,0.9500000000000004,0.13,0.010013097648391258
69,0.9500000000000004,0.13,0.009040761761840125
70,0.9500000000000004,0.13,0.008160490869218924
71,0.9500000000000004,0.13,0.00736429873381053
72,0.9500000000000004,0.13,0.006644712574165485
73,0.9500000000000004,0.13,0.005994784178611181
74,0.9500000000000004,0.13,0.005408087102783098
75,0.9500000000000004,0.13,0.004878703784372867
76,0.9500000000000004,0.13,0.004401205605926535
77,0.9500000000000004,0.13,0.003970628271942382
78,0.9500000000000004,0.13,0.0035824443234777543
79,0.9500000000000004,0.13,0.0032325341745983675
80,0.9500000000000004,0.13,0.002917156703891228
81,0.9500000000000004,0.13,0.002632920156080653
82,0.9500000000000004,0.13,0.002376753890511538
83,0.9500000000000004,0.13,0.002145881343705039
84,0.9500000000000004,0.13,0.0019377944428965806
85,0.9500000000000004,0.13,0.0017502296085558442
86,0.9500000000000004,0.13,0.001581145409869455
87,0.9500000000000004,0.13,0.0014287018827370142
88,0.9500000000000004,0.13,0.0012912414806960483
89,0.9500000000000004,0.13,0.0011672716018993863
90,0.9500000000000004,0.13,0.0010554486170631931
91,0.9500000000000004,0.13,0.0009545633119986167
92,0.9500000000000004,0.13,0.0008635276522107637
93,0.9500000000000004,0.13,0.0007813627747448145
94,0.9500000000000004,0.13,0.000707188112929384
95,0.9500000000000004,0.13,0.0006402115620993727
96,0.9500000000000004,0.13,0.0005797205981516925
97,0.9500000000000004,0.13,0.0005250742654241262
98,0.9500000000000004,0.13,0.0004756959555343159
99,0.9500000000000004,0.13,0.00043106690420837644
100,0.9500000000000004,0.13,0.0003907203385739975
1,1.0000000000000004,0.13,0.001
2,1.0000000000000004,0.13,0.00105974
3,1.0000000000000004,0.13,0.001139816855585242
4,1.0000000000000004,0.13,0.0012433969820860643
5,1.0000000000000004,0.13,0.0013742653960948017
6,1.0000000000000004,0.13,0.0015369288480913783
7,1.0000000000000004,0.13,0.0017367340743127397
8,1.0000000000000004,0.13,0.00198000216244243
9,1.0000000000000004,0.13,0.002274179498433959
10,1.0000000000000004,0.13,0.002628004876744629
11,1.0000000000000004,0.13,0.0030516909648788267
12,1.0000000000000004,0.13,0.00355711622175949
13,1.0000000000000004,0.13,0.004158020333565816
14,1.0000000000000004,0.13,0.004870191954572612
15,1.0000000000000004,0.13,0.005711631688198094
16,1.0000000000000004,0.13,0.006702665470526977
17,1.0000000000000004,0.13,0.007865973539604318
18,1.0000000000000004,0.13,0.009226487885247256
19,1.0000000000000004,0.13,0.010811096757745723
20,1.0000000000000004,0.13,0.01264807944586828
21,1.0000000000000004,0.13,0.014766180214681979
22,1.0000000000000004,0.13,0.017193220772156185
23,1.0000000000000004,0.13,0.019954151840389636
24,1.0000000000000004,0.13,0.023068464753655964
25,1.0000000000000004,0.13,0.02654693403482818
26,1.0000000000000004,0.13,0.03038775265620735
27,1.0000000000000004,0.13,0.03457226104972118
28,1.0000000000000004,0.13,0.039060657434508914
29,1.0000000000000004,0.13,0.04378829166949434
30,1.0000000000000004,0.13,0.048663343275414404
31,1.0000000000000004,0.13,0.053566794623648696
32,1.0000000000000004,0.13,0.05835554364956807
33,1.0000000000000004,0.13,0.06286917975273273
34,1.0000000000000004,0.13,0.06694035141893095
35,1.0000000000000004,0.13,0.07040786499263273
36,1.0000000000000004,0.13,0.07313086587532139
37,1.0000000000000004,0.13,0.07500193101248534
38,1.0000000000000004,0.13,0.07595687624894078
39,1.0000000000000004,0.13,0.07597963344253887
40,1.0000000000000004,0.13,0.07510154479814979
41,1.0000000000000004,0.13,0.07339554845354479
42,1.0000000000000004,0.13,0.07096664425103798
43,1.0000000000000004,0.13,0.06794049561231463
44,1.0000000000000004,0.13,0.06445199489075414
45,1.0000000000000004,0.13,0.0606352160356645
46,1.0000000000000004,0.13,0.05661560100565908
47,1.0000000000000004,0.13,0.05250466303080362
48,1.0000000000000004,0.13,0.04839705923674493
49,1.0000000000000004,0.13,0.044369627547597094
50,1.0000000000000004,0.13,0.04048188120025069
51,1.0000000000000004,0.13,0.036777464223194854
52,1.0000000000000004,0.13,0.033286144790470776
53,1.0000000000000004,0.13,0.030026021762287775
54,1.0000000000000004,0.13,0.02700571759583871
55,1.0000000000000004,0.13,0.024226414732743708
56,1.0000000000000004,0.13,0.021683657681194627
57,1.0000000000000004,0.13,0.019368889574641807
58,1.0000000000000004,0.13,0.017270722759709565
59,1.0000000000000004,0.13,0.015375961493286086
60,1.0000000000000004,0.13,0.01367040452401642
61,1.0000000000000004,0.13,0.012139459057534706
62,1.0000000000000004,0.13,0.010768597560062489
63,1.0000000000000004,0.13,0.00954368663232766
64,1.0000000000000004,0.13,0.008451213873039142
65,1.0000000000000004,0.13,0.007478434952990411
66,1.0000000000000004,0.13,0.006613459465626581
67,1.0000000000000004,0.13,0.005845290745993136
68,1.0000000000000004,0.13,0.005163831870843804
69,1.0000000000000004,0.13,0.004559867503500138
70,1.0000000000000004,0.13,0.004025029116903495
71,1.0000000000000004,0.13,0.003551749381523924
72,1.0000000000000004,0.13,0.0031332100946454616
73,1.0000000000000004,0.13,0.0027632869045257948
74,1.0000000000000004,0.13,0.0024364931995228462
75,1.0000000000000004,0.13,0.0021479248454454505
76,1.0000000000000004,0.13,0.001893206926556671
77,1.0000000000000004,0.13,0.00166844324492165
78,1.0000000000000004,0.13,0.0014701690325685756
79,1.0000000000000004,0.13,0.0012953071094310344
80,1.0000000000000004,0.13,0.0011411275596240643
81,1.0000000000000004,0.13,0.0010052108851486994
82,1.0000000000000004,0.13,0.0008854145184128806
83,1.0000000000000004,0.13,0.0007798425241817928
84,1.0000000000000004,0.13,0.0006868182908434402
85,1.0000000000000004,0.13,0.0006048599948611975
86,1.0000000000000004,0.13,0.000532658616882027
87,1.0000000000000004,0.13,0.0004690582900472407
88,1.0000000000000004,0.13,0.00041303876824444355
89,1.0000000000000004,0.13,0.0003636998125705282
90,1.0000000000000004,0.13,0.00032024730683169044
91,1.0000000000000004,0.13,0.0002819809265262369
92,1.0000000000000004,0.13,0.00024828319974844925
93,1.0000000000000004,0.13,0.00021860981233100073
94,1.0000000000000004,0.13,0.00019248102297783485
95,1.0000000000000004,0.13,0.0001694740669127509
96,1.0000000000000004,0.13,0.00014921643855004716
97,1.0000000000000004,0.13,0.0001313799548133743
98,1.0000000000000004,0.13,0.00011567551096288652
99,1.0000000000000004,0.13,0.00010184845014551764
100,1.0000000000000004,0.13,8.967447638670021e-05
1,0.5,0.13999999999999999,0.001
2,0.5,0.13999999999999999,0.0010797200000000002
3,0.5,0.13999999999999999,0.00116568957165256
4,0.5,0.13999999999999999,0.0012583810480138453
5,0.5,0.13999999999999999,0.0013582995263210567
6,0.5,0.13999999999999999,0.0014659846448283765
7,0.5,0.13999999999999999,0.0015820123676695329
8,0.5,0.13999999999999999,0.001706996758432546
9,0.5,0.13999999999999999,0.001841591718919842
10,0.5,0.13999999999999999,0.0019864926647372907
11,0.5,0.13999999999999999,0.0021424381038509634
12,0.5,0.13999999999999999,0.0023102110780146897
13,0.5,0.13999999999999999,0.002490640419953967
14,0.5,0.13999999999999999,0.0026846017713500654
15,0.5,0.13999999999999999,0.0028930182979731134
16,0.5,0.13999999999999999,0.003116861028754549
17,0.5,0.13999999999999999,0.003357148735183709
18,0.5,0.13999999999999999,0.00361494725621198
19,0.5,0.13999999999999999,0.0038913681619477366
20,0.5,0.13999999999999999,0.00418756663698122
21,0.5,0.13999999999999999,0.004504738451417631
22,0.5,0.13999999999999999,0.0048441158749342045
23,0.5,0.13999999999999999,0.005206962376833663
24,0.5,0.13999999999999999,0.005594565943687206
25,0.5,0.13999999999999999,0.006008230836432959
26,0.5,0.13999999999999999,0.0064492676015693515
27,0.5,0.13999999999999999,0.0069189811473822325
28,0.5,0.13999999999999999,0.007418656697181446
29,0.5,0.13999999999999999,0.007949543438698222
30,0.5,0.13999999999999999,0.008512835703691768
31,0.5,0.13999999999999999,0.009109651536171368
32,0.5,0.13999999999999999,0.009741008543311593
33,0.5,0.13999999999999999,0.01040779697201823
34,0.5,0.13999999999999999,0.011110750018028068
35,0.5,0.13999999999999999,0.01185041145503888
36,0.5,0.13999999999999999,0.012627100769938403
37,0.5,0.13999999999999999,0.013440876107418183
38,0.5,0.13999999999999999,0.014291495462966979
39,0.5,0.13999999999999999,0.015178376716166253
40,0.5,0.13999999999999999,0.016100557263669695
41,0.5,0.13999999999999999,0.01705665418885178
42,0.5,0.13999999999999999,0.018044826086523955
43,0.5,0.13999999999999999,0.01906273783790089
44,0.5,0.13999999999999999,0.020107529792573454
45,0.5,0.13999999999999999,0.02117579294804273
46,0.5,0.13999999999999999,0.02226355180921985
47,0.5,0.13999999999999999,0.02336625664508817
48,0.5,0.13999999999999999,0.024478786822363145
49,0.5,0.13999999999999999,0.025595466772644945
50,0.5,0.13999999999999999,0.026710095929174796
51,0.5,0.13999999999999999,0.027815993645215267
52,0.5,0.13999999999999999,0.02890605967765487
53,0.5,0.13999999999999999,0.02997285029355183
54,0.5,0.13999999999999999,0.031008669449356492
55,0.5,0.13999999999999999,0.03200567382675244
56,0.5,0.13999999999999999,0.03295598981812163
57,0.5,0.13999999999999999,0.03385183987823252
58,0.5,0.13999999999999999,0.03468567504106754
59,0.5,0.13999999999999999,0.035450309887141575
