day,lambda,value,group
46,2.6,0.013007281644956879,ordinary
47,2.6,0.011234381896628088,ordinary
48,2.6,0.009691493798682333,ordinary
49,2.6,0.00835155000395824,ordinary
50,2.6,0.007189965236365382,ordinary
51,2.6,0.006184606853092525,ordinary
52,2.6,0.005315693862759473,ordinary
53,2.6,0.004565652165238281,ordinary
54,2.6,0.0039189457963995575,ordinary
55,2.6,0.0033618980112626352,ordinary
56,2.6,0.0028825116471374607,ordinary
57,2.6,0.002470294998645686,ordinary
58,2.6,0.002116097116440832,ordinary
59,2.6,0.001811954785862081,ordinary
60,2.6,0.0015509522789419778,ordinary
61,2.6,0.001327094173141385,ordinary
62,2.6,0.0011351909950858613,ordinary
63,2.6,0.0009707571042309288,ordinary
64,2.6,0.0008299200253095739,ordinary
65,2.6,0.0007093403292818915,ordinary
66,2.6,0.0006061411206285293,ordinary
67,2.6,0.0005178461924996451,ordinary
68,2.6,0.00044232594469856767,ordinary
69,2.6,0.00037775021142202555,ordinary
70,2.6,0.00032254720805348656,ordinary
71,2.6,0.0002753678734861225,ordinary
72,2.6,0.00023505495258143406,ordinary
73,2.6,0.00020061622988227584,ordinary
74,2.6,0.0001712013889596624,ordinary
75,2.6,0.00014608203081155593,ordinary
76,2.6,0.0001246344390484545,ordinary
77,2.6,0.00010632472901981794,ordinary
78,2.6,9.069606260183809e-05,ordinary
79,2.6,7.735765026880603e-05,ordinary
80,2.6,6.597529758379042e-05,ordinary
81,2.6,5.626328469527891e-05,ordinary
82,2.6,4.797739516257651e-05,ordinary
83,2.6,4.090893480504414e-05,ordinary
84,2.6,3.487960262036988e-05,ordinary
85,2.6,2.9737094469454496e-05,ordinary
86,2.6,2.535133648271472e-05,ordinary
87,2.6,2.1611259282912913e-05,ordinary
88,2.6,1.84220363961543e-05,ordinary
89,2.6,1.5702720863772415e-05,ordinary
90,2.6,1.3384223277926407e-05,ordinary
91,2.6,1.1407582424916612e-05,ordinary
92,2.6,9.722486593785665e-06,ordinary
93,2.6,8.286009536023712e-06,ordinary
94,2.6,7.061530170250784e-06,ordinary
95,2.6,6.017809523259004e-06,ordinary
96,2.6,5.128202181605541e-06,ordinary
97,2.6,4.369982779629983e-06,ordinary
98,2.6,3.7237708430545032e-06,ordinary
99,2.6,3.173039705381454e-06,ordinary
100,2.6,2.7036972719094817e-06,ordinary
1,2.8,0.0005,ordinary
2,2.8,0.00054985,ordinary
3,2.8,0.0006450275227743499,ordinary
4,2.8,0.0007967602814329356,ordinary
5,2.8,0.001021379314530493,ordinary
6,2.8,0.001341873818912155,ordinary
7,2.8,0.001789962843033,ordinary
8,2.8,0.0024087807304951202,ordinary
9,2.8,0.0032562415027724534,ordinary
10,2.8,0.00440905189445065,ordinary
11,2.8,0.005967127844380538,ordinary
12,2.8,0.008057748514612426,ordinary
13,2.8,0.010838040102129564,ordinary
14,2.8,0.014493210142795478,ordinary
15,2.8,0.01922636760199537,ordinary
16,2.8,0.025234177748341947,ordinary
17,2.8,0.03266228072182464,ordinary
18,2.8,0.041537878704258666,ordinary
19,2.8,0.05168741580590663,ordinary
20,2.8,0.06266564582917171,ordinary
21,2.8,0.07374075509571687,ordinary
22,2.8,0.08397868647795592,ordinary
23,2.8,0.09242945958690221,ordinary
24,2.8,0.09835198056583234,ordinary
25,2.8,0.10137600543522166,ordinary
26,2.8,0.10153417144478258,ordinary
27,2.8,0.09917568937416799,ordinary
28,2.8,0.09482681037904336,ordinary
29,2.8,0.08906132975298615,ordinary
30,2.8,0.08241217201755284,ordinary
31,2.8,0.0753261276294693,ordinary
32,2.8,0.06815035247890064,ordinary
33,2.8,0.061137498874849414,ordinary
34,2.8,0.05445948879389021,ordinary
35,2.8,0.04822375260444147,ordinary
36,2.8,0.04248868444084225,ordinary
37,2.8,0.03727691660471187,ordinary
38,2.8,0.03258604407026931,ordinary
39,2.8,0.02839693487621886,ordinary
40,2.8,0.024679967591360305,ordinary
41,2.8,0.021399586246958566,ordinary
42,2.8,0.018517539040875965,ordinary
43,2.8,0.01599511448255049,ordinary
44,2.8,0.013794629951776122,ordinary
45,2.8,0.011880373124296257,ordinary
46,2.8,0.01021915021050189,ordinary
47,2.8,0.008780557156660136,ordinary
48,2.8,0.007537060170047776,ordinary
49,2.8,0.006463948943968762,ordinary
50,2.8,0.005539208495659106,ordinary
51,2.8,0.004743342423585253,ordinary
52,2.8,0.004059170654580977,ordinary
53,2.8,0.0034716175865061928,ordinary
54,2.8,0.0029675013082180236,ordinary
55,2.8,0.0025353308072538646,ordinary
56,2.8,0.0021651153832793666,ordinary
57,2.8,0.0018481885891884452,ordinary
58,2.8,0.0015770477091026007,ordinary
59,2.8,0.0013452088945009478,ordinary
60,2.8,0.0011470774982105885,ordinary
61,2.8,0.000977832783640212,ordinary
62,2.8,0.000833325979148388,ordinary
63,2.8,0.0007099905477196142,ordinary
64,2.8,0.0006047635159003784,ordinary
65,2.8,0.0005150167284417011,ordinary
66,2.8,0.0004384969485330707,ordinary
67,2.8,0.0003732737952845146,ordinary
68,2.8,0.0003176945913893176,ordinary
69,2.8,0.00027034527860779977,ordinary
70,2.8,0.00023001664278007378,ordinary
71,2.8,0.0001956751708691685,ordinary
72,2.8,0.00016643793844777573,ordinary
73,2.8,0.0001415509961875556,ordinary
74,2.8,0.0001203707879061968,ordinary
75,2.8,0.00010234819053122157,ordinary
76,2.8,8.701481813147385e-05,ordinary
77,2.8,7.397127826813461e-05,ordinary
78,2.8,6.287710972872108e-05,ordinary
79,2.8,5.344216667114865e-05,ordinary
80,2.8,4.5419245772996525e-05,ordinary
81,2.8,3.859778059822363e-05,ordinary
82,2.8,3.2798451484325e-05,ordinary
83,2.8,2.7868580214580864e-05,ordinary
84,2.8,2.3678196938699282e-05,ordinary
85,2.8,2.011668257412932e-05,ordinary
86,2.8,1.7089903560322373e-05,ordinary
87,2.8,1.451776761844297e-05,ordinary
88,2.8,1.2332139328967498e-05,ordinary
89,2.8,1.0475063091209917e-05,ordinary
90,2.8,8.897248558826622e-06,ordinary
91,2.8,7.556780117699702e-06,ordinary
92,2.8,6.418017530696662e-06,ordinary
93,2.8,5.4506596427780625e-06,ordinary
94,2.8,4.628947128663722e-06,ordinary
95,2.8,3.930983768332195e-06,ordinary
96,2.8,3.3381587349712377e-06,ordinary
97,2.8,2.834654946526227e-06,ordinary
98,2.8,2.4070307269641995e-06,ordinary
99,2.8,2.043863899626924e-06,ordinary
100,2.8,1.7354490381175865e-06,ordinary
1,3.0,0.0005,ordinary
2,3.0,0.00054985,ordinary
3,3.0,0.0006495171799729999,ordinary
4,3.0,0.0008127626497758749,ordinary
5,3.0,0.0010598859013586023,ordinary
6,3.0,0.0014199373465474154,ordinary
7,3.0,0.0019337096215097155,ordinary
8,3.0,0.002657667379761341,ordinary
9,3.0,0.0036689157673825096,ordinary
10,3.0,0.005071122687824024,ordinary
11,3.0,0.007000882310484843,ordinary
12,3.0,0.009633154527237286,ordinary
13,3.0,0.01318290473515033,ordinary
14,3.0,0.017897738079531204,ordinary
15,3.0,0.024033448246043178,ordinary
16,3.0,0.0318024816513898,ordinary
17,3.0,0.04128813798629978,ordinary
18,3.0,0.052330972451867255,ordinary
19,3.0,0.06442224655773389,ordinary
20,3.0,0.07667222268229422,ordinary
21,3.0,0.08792399541105277,ordinary
22,3.0,0.09701837375747621,ordinary
23,3.0,0.10310406808202635,ordinary
24,3.0,0.10583382900013598,ordinary
25,3.0,0.10536282527893125,ordinary
26,3.0,0.1021968353890403,ordinary
27,3.0,0.09699968648076046,ordinary
28,3.0,0.09044040761474088,ordinary
29,3.0,0.08310454441754535,ordinary
30,3.0,0.0754590159997402,ordinary
31,3.0,0.06785030488939126,ordinary
32,3.0,0.06051903739862143,ordinary
33,3.0,0.05362019580042706,ordinary
34,3.0,0.04724325726778573,ordinary
35,3.0,0.04142975899329708,ordinary
36,3.0,0.03618754419077179,ordinary
37,3.0,0.03150179012182856,ordinary
38,3.0,0.027343260790399344,ordinary
39,3.0,0.023674313043385554,ordinary
40,3.0,0.020453154880013452,ordinary
41,3.0,0.01763678119959882,ordinary
42,3.0,0.015182929968121974,ordinary
43,3.0,0.013051326071038283,ordinary
44,3.0,0.011204416273457581,ordinary
45,3.0,0.009607747429696684,ordinary
46,3.0,0.008230100130488634,ordinary
47,3.0,0.0070434594785152085,ordinary
48,3.0,0.006022881746526125,ordinary
49,3.0,0.0051462986203251095,ordinary
50,3.0,0.004394288173791717,ordinary
51,3.0,0.003749832560273114,ordinary
52,3.0,0.00319807577601023,ordinary
53,3.0,0.0027260901009677585,ordinary
54,3.0,0.002322656455095384,ordinary
55,3.0,0.0019780615525513065,ordinary
56,3.0,0.0016839131166001423,ordinary
57,3.0,0.0014329733293368238,ordinary
58,3.0,0.0012190099824849001,ordinary
59,3.0,0.001036664357808725,ordinary
60,3.0,0.0008813346175055475,ordinary
61,3.0,0.0007490733676962829,ordinary
62,3.0,0.0006364980294637229,ordinary
63,3.0,0.0005407126813992543,ordinary
64,3.0,0.0004592401036797472,ordinary
65,3.0,0.0003899628410694516,ordinary
66,3.0,0.0003310722003462682,ordinary
67,3.0,0.00028102419927596915,ordinary
68,3.0,0.00023850158461527694,ordinary
69,3.0,0.00020238113266088874,ordinary
70,3.0,0.00017170553574792164,ordinary
71,3.0,0.0001456592608654566,ordinary
72,3.0,0.0001235478418146214,ordinary
73,3.0,0.0001047801340962036,ordinary
74,3.0,8.885312224597896e-05,ordinary
75,3.0,7.533892305947735e-05,ordinary
76,3.0,6.387367557391608e-05,ordinary
77,3.0,5.41480503529958e-05,ordinary
78,3.0,4.5899147106438225e-05,ordinary
79,3.0,3.890358151215774e-05,ordinary
80,3.0,3.2971589808308306e-05,ordinary
81,3.0,2.794200376272834e-05,ordinary
82,3.0,2.367796944633113e-05,ordinary
83,3.0,2.006330123161113e-05,ordinary
84,3.0,1.6999377964176512e-05,ordinary
85,3.0,1.4402501632039664e-05,ordinary
86,3.0,1.2201650366177382e-05,ordinary
87,3.0,1.0336567495244786e-05,ordinary
88,3.0,8.756136865668674e-06,ordinary
89,3.0,7.417001916760392e-06,ordinary
90,3.0,6.282392235685416e-06,ordinary
91,3.0,5.3211266541379665e-06,ordinary
92,3.0,4.506766513262536e-06,ordinary
93,3.0,3.816896624745809e-06,ordinary
94,3.0,3.2325147882962805e-06,ordinary
95,3.0,2.737513570245158e-06,ordinary
96,3.0,2.3182404748014763e-06,ordinary
97,3.0,1.9631247088621865e-06,ordinary
98,3.0,1.6623605050251674e-06,ordinary
99,3.0,1.4076384700574598e-06,ordinary
100,3.0,1.191917705676947e-06,ordinary
1,3.3,0.0005,ordinary
2,3.3,0.00054985,ordinary
3,3.3,0.0006569251143507725,ordinary
4,3.3,0.0008397514263890857,ordinary
5,3.3,0.0011263421372546076,ordinary
6,3.3,0.0015579148361785809,ordinary
7,3.3,0.0021940451187787056,ordinary
8,3.3,0.0031195848519312147,ordinary
9,3.3,0.004453515997429188,ordinary
10,3.3,0.006359403071152892,ordinary
11,3.3,0.009055893437663033,ordinary
12,3.3,0.012823246764483636,ordinary
13,3.3,0.01799755700256015,ordinary
14,3.3,0.024938224635529815,ordinary
15,3.3,0.033948972322261864,ordinary
16,3.3,0.04513669649580736,ordinary
17,3.3,0.05822107894788507,ordinary
18,3.3,0.07237126095737689,ordinary
19,3.3,0.08621254493323059,ordinary
20,3.3,0.09811825199335715,ordinary
21,3.3,0.10670946563514136,ordinary
22,3.3,0.11127402930168022,ordinary
23,3.3,0.11185868809137223,ordinary
24,3.3,0.10906068525393248,ordinary
25,3.3,0.10372415128802023,ordinary
26,3.3,0.09670278165494373,ordinary
27,3.3,0.0887318248803266,ordinary
28,3.3,0.08038454637110222,ordinary
29,3.3,0.07207603901920201,ordinary
30,3.3,0.0640872343613044,ordinary
31,3.3,0.05659392580096187,ordinary
32,3.3,0.04969377554181418,ordinary
33,3.3,0.043428779103775655,ordinary
34,3.3,0.03780282377141378,ordinary
35,3.3,0.03279486966558815,ordinary
36,3.3,0.02836855252153202,ordinary
37,3.3,0.02447900235412994,ordinary
38,3.3,0.021077563575952772,ordinary
39,3.3,0.01811496893504762,ordinary
40,3.3,0.015543394938383283,ordinary
41,3.3,0.013317721506645105,ordinary
42,3.3,0.011396235077231559,ordinary
43,3.3,0.009740950012684947,ordinary
44,3.3,0.008317674618038968,ordinary
45,3.3,0.007095911974190405,ordinary
46,3.3,0.006048659252101951,ordinary
47,3.3,0.005152149829126343,ordinary
48,3.3,0.004385568543593199,ordinary
49,3.3,0.003730760391749394,ordinary
50,3.3,0.0031719458352468958,ordinary
51,3.3,0.002695450860835206,ordinary
52,3.3,0.0022894564353597995,ordinary
53,3.3,0.0019437696013840978,ordinary
54,3.3,0.0016496168492186407,ordinary
55,3.3,0.0013994593521202173,ordinary
56,3.3,0.0011868289975727514,ordinary
57,3.3,0.0010061837692947224,ordinary
58,3.3,0.00085278084581032,ordinary
59,3.3,0.0007225657203577185,ordinary
60,3.3,0.0006120756696344331,ordinary
61,3.3,0.000518355974335707,ordinary
62,3.3,0.0004388874008965961,ordinary
63,3.3,0.00037152357629989134,ordinary
64,3.3,0.00031443701608956396,ordinary
65,3.3,0.0002660726931122333,ordinary
66,3.3,0.00022510815672230239,ordinary
67,3.3,0.0001904193266729576,ordinary
68,3.3,0.0001610511913101501,ordinary
69,3.3,0.00013619273543798868,ordinary
70,3.3,0.00011515550932138368,ordinary
71,3.3,9.735532707350948e-05,ordinary
72,3.3,8.229665069216807e-05,ordinary
73,3.3,6.955927592807576e-05,ordinary
74,3.3,5.8786988708982845e-05,ordinary
75,3.3,4.967790673391509e-05,ordinary
76,3.3,4.197626079867711e-05,ordinary
77,3.3,3.546540508579657e-05,ordinary
78,3.3,2.9961875669651763e-05,ordinary
79,3.3,2.5310342417740856e-05,ordinary
80,3.3,2.137932182456849e-05,ordinary
81,3.3,1.8057537554701463e-05,ordinary
82,3.3,1.5250832004621174e-05,ordinary
83,3.3,1.2879546380143975e-05,ordinary
84,3.3,1.0876298944983453e-05,ordinary
85,3.3,9.18410150465309e-06,ordinary
86,3.3,7.754763091097929e-06,ordinary
87,3.3,6.54753741836918e-06,ordinary
88,3.3,5.527977171517286e-06,ordinary
89,3.3,4.666963728231159e-06,ordinary
90,3.3,3.9398856325285246e-06,ordinary
91,3.3,3.325943160043649e-06,ordinary
92,3.3,2.8075597367449702e-06,ordinary
93,3.3,2.3698838845319925e-06,ordinary
94,3.3,2.000367843008445e-06,ordinary
95,3.3,1.6884111210007966e-06,ordinary
96,3.3,1.4250590190436989e-06,ordinary
97,3.3,1.2027476820868144e-06,ordinary
98,3.3,1.0150885302492008e-06,ordinary
99,3.3,8.566860088416716e-07,ordinary
100,3.3,7.229835263397755e-07,ordinary
1,1.0,0.001,combined
2,1.0,0.0010997,combined
3,1.0,0.001209241215973,combined
4,1.0,0.0013295743156479067,combined
5,1.0,0.0014617374478592834,combined
6,1.0,0.0016068633722239665,combined
7,1.0,0.0017661869700928232,combined
8,1.0,0.0019410531096694657,combined
9,1.0,0.002132924823391748,combined
10,1.0,0.0023433917373897077,combined
11,1.0,0.002574178670460815,combined
12,1.0,0.002827154292870105,combined
13,1.0,0.003104339702659681,combined
14,1.0,0.003407916738262566,combined
15,1.0,0.0037402358002570748,combined
16,1.0,0.004103822901273416,combined
17,1.0,0.00450138560063271,combined
18,1.0,0.004935817408641662,combined
19,1.0,0.005410200164181885,combined
20,1.0,0.005927803798259464,combined
21,1.0,0.006492082795956269,combined
22,1.0,0.007106668560890905,combined
23,1.0,0.007775356771945976,combined
24,1.0,0.008502088704989658,combined
25,1.0,0.00929092537754446,combined
26,1.0,0.010146013268736697,combined
27,1.0,0.011071540279668415,combined
28,1.0,0.012071680542614191,combined
29,1.0,0.013150526676255568,combined
30,1.0,0.014312008136874173,combined
31,1.0,0.01555979445357215,combined
32,1.0,0.016897182383484362,combined
33,1.0,0.01832696640672381,combined
34,1.0,0.01985129252678363,combined
35,1.0,0.021471496074331606,combined
36,1.0,0.023187925149023104,combined
37,1.0,0.02499975248306492,combined
38,1.0,0.02690477986392494,combined
39,1.0,0.028899240781978183,combined
40,1.0,0.030977608613976464,combined
41,1.0,0.03313241932337525,combined
42,1.0,0.035354119225195,combined
43,1.0,0.03763094966120797,combined
44,1.0,0.03994888126517731,combined
45,1.0,0.04229161065416978,combined
46,1.0,0.044640631650015625,combined
47,1.0,0.04697539133535134,combined
48,1.0,0.04927353826705331,combined
49,1.0,0.05151126599285457,combined
50,1.0,0.05366374976363246,combined
51,1.0,0.05570566827599191,combined
52,1.0,0.05761179584292227,combined
53,1.0,0.05935764413036321,combined
54,1.0,0.060920127150222714,combined
55,1.0,0.062278219207063945,combined
56,1.0,0.06341357351418675,combined
57,1.0,0.06431106961009236,combined
58,1.0,0.06495926065728355,combined
59,1.0,0.06535069704439353,combined
60,1.0,0.06548211000822615,combined
61,1.0,0.06535444757744907,combined
62,1.0,0.06497276419918477,combined
63,1.0,0.0643459740906654,combined
64,1.0,0.06348648588352337,combined
65,1.0,0.0624097418938025,combined
66,1.0,0.061133688988318925,combined
67,1.0,0.0596782094187963,combined
68,1.0,0.058064539292772555,combined
69,1.0,0.056314699871682375,combined
70,1.0,0.05445096308455412,combined
71,1.0,0.052495368026066046,combined
72,1.0,0.05046930026286153,combined
73,1.0,0.048393140930865094,combined
74,1.0,0.04628598820235659,combined
75,1.0,0.0441654499601234,combined
76,1.0,0.04204750355737423,combined
77,1.0,0.039946416395527255,combined
78,1.0,0.03787471967609198,combined
79,1.0,0.03584322698784698,combined
80,1.0,0.03386108925906019,combined
81,1.0,0.0319358779093248,combined
82,1.0,0.03007368865272357,combined
83,1.0,0.028279259221763692,combined
84,1.0,0.02655609520542262,combined
85,1.0,0.02490659914956013,combined
86,1.0,0.023332198997697163,combined
87,1.0,0.021833472815761527,combined
88,1.0,0.020410267521523938,combined
89,1.0,0.019061810015554348,combined
90,1.0,0.01778680968206076,combined
91,1.0,0.01658355169782244,combined
92,1.0,0.01544998096278232,combined
93,1.0,0.014383776756462284,combined
94,1.0,0.013382418441176613,combined
95,1.0,0.012443242687259454,combined
96,1.0,0.011563492797990921,combined
97,1.0,0.010740360772558652,combined
98,1.0,0.009971022773104661,combined
99,1.0,0.00925266866437994,combined
100,1.0,0.008582526278281134,combined
1,1.2,0.001,combined
2,1.2,0.00112967,combined
3,1.2,0.001276030395171766,combined
4,1.2,0.001441195223835057,combined
5,1.2,0.0016275368223537803,combined
6,1.2,0.0018377147549731533,combined
7,1.2,0.0020747072405392945,combined
8,1.2,0.0023418450683987888,combined
9,1.2,0.0026428479114713153,combined
10,1.2,0.0029818628300156418,combined
11,1.2,0.0033635046073513847,combined
12,1.2,0.0037928973597784865,combined
13,1.2,0.004275716606782085,combined
14,1.2,0.00481823066264301,combined
15,1.2,0.005427339804082804,combined
16,1.2,0.006110611167382081,combined
17,1.2,0.006876306719873101,combined
18,1.2,0.007733400924281546,combined
19,1.2,0.008691583864030981,combined
20,1.2,0.00976124462519669,combined
21,1.2,0.010953428650808075,combined
22,1.2,0.012279761629019136,combined
23,1.2,0.013752331308384661,combined
24,1.2,0.015383517547286408,combined
25,1.2,0.017185760043130653,combined
26,1.2,0.019171252749717593,combined
27,1.2,0.021351554242389707,combined
28,1.2,0.023737104561735112,combined
29,1.2,0.026336641748798496,combined
30,1.2,0.029156515804126357,combined
31,1.2,0.03219990457274108,combined
32,1.2,0.03546594539869937,combined
33,1.2,0.038948808422312714,combined
34,1.2,0.042636751875332085,combined
35,1.2,0.04651121591415139,combined
36,1.2,0.05054602800083892,combined
37,1.2,0.05470680742150533,combined
38,1.2,0.05895066632650751,combined
39,1.2,0.06322630631080023,combined
40,1.2,0.06747459965782789,combined
41,1.2,0.07162972033254619,combined
42,1.2,0.07562085067857441,combined
43,1.2,0.07937443714643852,combined
44,1.2,0.08281690695685744,combined
45,1.2,0.08587769512403015,combined
46,1.2,0.0884923775814869,combined
47,1.2,0.09060567146476178,combined
48,1.2,0.09217405615579768,combined
49,1.2,0.09316779254791692,combined
50,1.2,0.09357217158385134,combined
51,1.2,0.09338789915387102,combined
52,1.2,0.09263061127341701,combined
53,1.2,0.09132959764537629,combined
54,1.2,0.08952588095432648,combined
55,1.2,0.0872698448805877,combined
56,1.2,0.08461862221625949,combined
57,1.2,0.08163344700454689,combined
58,1.2,0.0783771466126433,combined
59,1.2,0.07491190854902094,combined
60,1.2,0.07129741044917522,combined
61,1.2,0.06758935668930133,combined
62,1.2,0.06383842633894724,combined
63,1.2,0.06008960728958425,combined
64,1.2,0.05638187115447639,combined
65,1.2,0.052748132272544254,combined
66,1.2,0.04921543035501935,combined
67,1.2,0.045805278116372056,combined
68,1.2,0.04253412076440016,combined
69,1.2,0.03941386185810356,combined
70,1.2,0.03645241848957241,combined
71,1.2,0.033654277085152534,combined
72,1.2,0.031021028758691803,combined
73,1.2,0.02855186976096041,combined
74,1.2,0.026244058029429737,combined
75,1.2,0.0240933211629316,combined
76,1.2,0.022094214421529146,combined
77,1.2,0.020240429722161793,combined
78,1.2,0.01852505821969721,combined
79,1.2,0.01694081008246378,combined
80,1.2,0.015480195629066218,combined
81,1.2,0.014135672208374075,combined
82,1.2,0.01289976117567583,combined
83,1.2,0.01176513912407377,combined
84,1.2,0.01072470723250212,combined
85,1.2,0.009771642236346603,combined
86,1.2,0.008899432147065182,combined
87,1.2,0.008101899466975948,combined
88,1.2,0.007373214280214247,combined
89,1.2,0.006707899260588122,combined
90,1.2,0.006100828327144078,combined
91,1.2,0.005547220401040719,combined
92,1.2,0.005042629473004858,combined
93,1.2,0.004582931977977347,combined
94,1.2,0.004164312290426452,combined
95,1.2,0.003783246997611547,combined
96,1.2,0.003436488476007626,combined
97,1.2,0.0031210481853232467,combined
98,1.2,0.0028341800023395794,combined
99,1.2,0.002573363840627964,combined
100,1.2,0.002336289739753879,combined
1,1.4,0.001,combined
2,1.4,0.00115964,combined
3,1.4,0.001344610620016048,combined
4,1.4,0.0015588779287902474,combined
5,1.4,0.0018070106172782601,combined
6,1.4,0.0020942652160754064,combined
7,1.4,0.0024266811380505744,combined
8,1.4,0.0028111858611285373,combined
9,1.4,0.0032557102190395636,combined
10,1.4,0.00376931324851787,combined
11,1.4,0.004362315293055783,combined
12,1.4,0.005046437015529438,combined
13,1.4,0.005834940539871415,combined
14,1.4,0.006742767026414854,combined
15,1.4,0.007786662476417105,combined
16,1.4,0.008985280344743364,combined
17,1.4,0.010359245512491386,combined
18,1.4,0.011931159265280381,combined
19,1.4,0.013725519143755301,combined
20,1.4,0.015768521018076707,combined
21,1.4,0.018087703837930832,combined
22,1.4,0.02071139089226987,combined
23,1.4,0.023667876191066244,combined
24,1.4,0.026984302442086862,combined
25,1.4,0.030685180402248775,combined
26,1.4,0.034790511185415214,combined
27,1.4,0.03931349697014131,combined
28,1.4,0.0442578650694376,combined
29,1.4,0.04961488821498007,combined
30,1.4,0.055360260566295436,combined
31,1.4,0.06145108056251773,combined
32,1.4,0.06782328823408776,combined
33,1.4,0.0743899882633259,combined
34,1.4,0.08104113583146744,combined
35,1.4,0.08764504094051984,combined
36,1.4,0.09405203234064327,combined
37,1.4,0.10010040188865141,combined
38,1.4,0.1056244363595026,combined
39,1.4,0.11046398054171727,combined
40,1.4,0.11447463620772308,combined
41,1.4,0.11753747321008816,combined
42,1.4,0.11956708575830023,combined
43,1.4,0.1205170023196432,combined
44,1.4,0.12038182687441035,combined
45,1.4,0.11919597277996932,combined
46,1.4,0.11702933791677478,combined
47,1.4,0.11398065568097478,combined
48,1.4,0.11016947189920917,combined
49,1.4,0.10572772586335796,combined
50,1.4,0.10079178469232002,combined
51,1.4,0.09549555299830426,combined
52,1.4,0.0899650192090333,combined
53,1.4,0.08431435896466502,combined
54,1.4,0.0786435274353627,combined
55,1.4,0.07303714823262869,combined
56,1.4,0.0675644432713828,combined
57,1.4,0.062279933078557434,combined
58,1.4,0.05722465528606358,combined
59,1.4,0.052427686072152396,combined
60,1.4,0.047907793843614585,combined
61,1.4,0.0436750987523437,combined
62,1.4,0.03973265117050597,combined
63,1.4,0.036077874910077884,combined
64,1.4,0.03270384631844041,combined
65,1.4,0.02960039894435893,combined
66,1.4,0.02675505625983142,combined
67,1.4,0.024153803103677964,combined
68,1.4,0.021781711197105768,combined
69,1.4,0.019623436240564684,combined
70,1.4,0.01766360452650082,combined
71,1.4,0.015887106307694854,combined
72,1.4,0.01427931180135241,combined
73,1.4,0.01282622400982454,combined
74,1.4,0.011514580721635937,combined
75,1.4,0.010331916265387653,combined
76,1.4,0.009266591911263014,combined
77,1.4,0.008307802297424843,combined
78,1.4,0.0074455639214492265,combined
79,1.4,0.006670690582285161,combined
80,1.4,0.0059747596773856715,combined
81,1.4,0.005350072437869001,combined
82,1.4,0.004789610504240305,combined
83,1.4,0.004286990688003622,combined
84,1.4,0.0038364193126621668,combined
85,1.4,0.003432647164705051,combined
86,1.4,0.0030709257964675,combined
87,1.4,0.002746965695308155,combined
88,1.4,0.0024568966562462094,combined
89,1.4,0.002197230558599444,combined
90,1.4,0.0019648266433386673,combined
91,1.4,0.0017568593102426757,combined
92,1.4,0.0015707883970793222,combined
93,1.4,0.0014043318625210867,combined
94,1.4,0.001255440766730734,combined
95,1.4,0.001122276425623171,combined
96,1.4,0.0010031896043988073,combined
97,1.4,0.0008967016112001081,combined
98,1.4,0.0008014871512014661,combined
99,1.4,0.0007163588039513367,combined
100,1.4,0.0006402529914460527,combined
1,1.6,0.001,combined
2,1.6,0.0011896099999999998,combined
3,1.6,0.0014149815671535217,combined
4,1.6,0.0016827804932314284,combined
5,1.6,0.0020008822391340284,combined
6,1.6,0.0023785778172524157,combined
7,1.6,0.0028268089782514183,combined
8,1.6,0.0033584343629150357,combined
9,1.6,0.0039885271018443615,combined
10,1.6,0.004734702413084692,combined
11,1.6,0.005617470754567512,combined
12,1.6,0.006660607640012308,combined
13,1.6,0.007891524831744734,combined
14,1.6,0.00934161869731479,combined
15,1.6,0.01104655941304054,combined
16,1.6,0.013046468787890803,combined
17,1.6,0.015385914309874828,combined
18,1.6,0.01811362257683866,combined
19,1.6,0.021281787446603827,combined
20,1.6,0.02494481945141633,combined
21,1.6,0.029157358104536367,combined
22,1.6,0.033971355942245804,combined
23,1.6,0.03943205507667058,combined
24,1.6,0.0455727308421888,combined
25,1.6,0.05240819321119762,combined
26,1.6,0.059927234517691094,combined
27,1.6,0.0680845018766266,combined
28,1.6,0.07679264252674511,combined
29,1.6,0.08591597036034751,combined
30,1.6,0.09526723252088926,combined
31,1.6,0.10460916935067097,combined
32,1.6,0.11366229558283049,combined
33,1.6,0.12211956984638705,combined
34,1.6,0.1296673817801157,combined
35,1.6,0.13601079145031233,combined
36,1.6,0.1408996177402327,combined
37,1.6,0.1441512757452768,combined
38,1.6,0.1456665555061301,combined
39,1.6,0.14543583297338625,combined
40,1.6,0.14353514391083438,combined
41,1.6,0.14011352756228457,combined
42,1.6,0.13537447950688056,combined
43,1.6,0.12955492214836112,combined
44,1.6,0.12290482748395731,combined
45,1.6,0.11566978612256754,combined
46,1.6,0.10807777138834203,combined
47,1.6,0.1003303982077399,combined
48,1.6,0.09259829070256695,combined
49,1.6,0.08501978826087811,combined
50,1.6,0.07770209096190472,combined
51,1.6,0.07072399048330036,combined
52,1.6,0.06413947196707837,combined
53,1.6,0.05798164440238002,combined
54,1.6,0.05226662311395813,combined
55,1.6,0.046997128237822414,combined
56,1.6,0.04216567114971552,combined
57,1.6,0.03775727792811689,combined
58,1.6,0.033751749953502296,combined
59,1.6,0.030125492601835738,combined
60,1.6,0.026852959286059824,combined
61,1.6,0.023907764507241587,combined
62,1.6,0.021263519694856684,combined
63,1.6,0.01889444205238116,combined
